tape_id,episode_id,algorithm,event_count,event_success_count,event_success_rate,legal_coverage_rate,weighted_uncovered,recovery_delay,recovery_delay_observed_count,cumulative_uncovered_time,normalized_distance,load_gap,switch_count,repair_count,temporary_infeasible_count,temporary_infeasible_rate,final_infeasible_count,final_infeasible_rate,episode_return,fixed_j,avg_reward,decision_count,inference_latency_ms,event_to_action_latency_ms,communication_trigger_count,communication_bytes,communication_opportunities,communication_suppressed,communication_suppression_rate,pre_mask_invalid_probability,mask_rate,gate_mean,gate_variance,value_error,value_squared_error,cumulative_weighted_vacancy,scenario,family,training_seed,checkpoint,checkpoint_sha256
atomic_triple_shock-C02,GPPO-Adaptive seed=1101/atomic_triple_shock-C02,GPPO-Adaptive seed=1101,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,12.966066666666665,0.0,4,2327,6,2,0.3333333333333333,0.968618760506312,0.8137254901960783,0.5449148180584114,0.009145189068015714,15.02536225320791,246.7584559473638,3.0029999999999997,atomic_triple_shock,GPPO-Adaptive,1101,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/GPPO-Adaptive/seed_1101/models/gppo_adaptive_seed1101_step50000.pt,2f378fc0d7bf6c23dc97402a9f8d0c1e20a5aa7f4a698e32a7ede0d494980b88
atomic_triple_shock-C02,PPO-MLP seed=2202/atomic_triple_shock-C02,PPO-MLP seed=2202,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,1.4536,0.0,4,2327,6,2,0.3333333333333333,0.8805020848910013,0.8137254901960783,,,12.529720703779605,184.3825290427719,3.0029999999999997,atomic_triple_shock,PPO-MLP,2202,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/PPO-MLP/seed_2202/models/ppo_mlp_seed2202_step50000.pt,c88d41a7f2ca7b0173303035d441bb1e3a0bdb09cf4776f9fa43dac1d64d4cf0
atomic_triple_shock-C02,GPPO-Adaptive seed=2202/atomic_triple_shock-C02,GPPO-Adaptive seed=2202,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,13.148016666666669,0.0,4,2327,6,2,0.3333333333333333,0.9518440763155619,0.8137254901960783,0.4778463718377881,0.011527604130698954,11.002264738101708,136.84142495143135,3.0029999999999997,atomic_triple_shock,GPPO-Adaptive,2202,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/GPPO-Adaptive/seed_2202/models/gppo_adaptive_seed2202_step50000.pt,3350ddee817e440d673517141a3c5d42bcaaf8419c90730933e91e8514f3a33f
atomic_triple_shock-C02,PPO-MLP seed=3303/atomic_triple_shock-C02,PPO-MLP seed=3303,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,1.3261833333333335,0.0,4,2327,6,2,0.3333333333333333,0.8761421740055084,0.8137254901960783,,,14.046544949232485,218.81423747027654,3.0029999999999997,atomic_triple_shock,PPO-MLP,3303,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/PPO-MLP/seed_3303/models/ppo_mlp_seed3303_step50000.pt,5fe8988e4980eccdff55ccc5d3cbb099ffd2dafa0ff1798b0ef41994113216e3
atomic_triple_shock-C02,GPPO-Adaptive seed=3303/atomic_triple_shock-C02,GPPO-Adaptive seed=3303,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,16.112686087252804,114.09425565098879,2.685447681208801,6,13.447833333333334,0.0,4,2327,6,2,0.3333333333333333,0.9362506171067556,0.8137254901960783,0.4861113702257474,0.0049426846491557345,12.51701046945547,181.0929314594457,3.0029999999999997,atomic_triple_shock,GPPO-Adaptive,3303,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/GPPO-Adaptive/seed_3303/models/gppo_adaptive_seed3303_step50000.pt,595253bce8e56358e077b57e3ae9d56c7babaeb6e5a3539be3663c8bf7b0a3c0
atomic_triple_shock-C02,Nearest Legal/atomic_triple_shock-C02,Nearest Legal,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,0.06835000000000001,0.0,4,2327,6,2,0.3333333333333333,,0.8137254901960783,,,,,3.0029999999999997,atomic_triple_shock,Nearest Legal,,,
atomic_triple_shock-C02,Min Load/atomic_triple_shock-C02,Min Load,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,0.07815000000000001,0.0,4,2327,6,2,0.3333333333333333,,0.8137254901960783,,,,,3.0029999999999997,atomic_triple_shock,Min Load,,,
atomic_triple_shock-C02,Greedy Cost/atomic_triple_shock-C02,Greedy Cost,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,4.626266666666667,0.0,4,2327,6,2,0.3333333333333333,,0.8137254901960783,,,,,3.0029999999999997,atomic_triple_shock,Greedy Cost,,,
atomic_triple_shock-C02,Current-Pending Exact Planner/atomic_triple_shock-C02,Current-Pending Exact Planner,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,5.696783333333333,0.0,4,2327,6,2,0.3333333333333333,,0.8137254901960783,,,,,3.0029999999999997,atomic_triple_shock,Current-Pending Exact Planner,,,
atomic_triple_shock-C03,PPO-MLP seed=1101/atomic_triple_shock-C03,PPO-MLP seed=1101,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,2.2319166666666668,0.0,4,2319,6,2,0.3333333333333333,0.8785839974880219,0.8137254901960783,,,14.751550594984439,236.2322228164403,3.0029999999999997,atomic_triple_shock,PPO-MLP,1101,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/PPO-MLP/seed_1101/models/ppo_mlp_seed1101_step50000.pt,cc0d3d77d0d93ef7ae910b84795405d0bb50811317eb5f310c031d709d30b4e5
